Starting network capture...
<< 200 https://pixel.rubiconproject.com/tap.php?v=223352&nid=4584&put=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVDQUgtQS1JT1FZ
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 302 https://token.rubiconproject.com/token?pid=37556&a=1
>> GET https://pixel.tapad.com/idsync/ex/receive?partner_id=3355&partner_device_id=MIA4ECMP-27-I6LP
<< 302 https://token.rubiconproject.com/token?pid=36584
>> GET https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ECAH-A-IOQY
<< 200 https://ssbsync-global.smartadserver.com/api/sync?callerId=5&gdpr=1&gdpr_consent=&us_privacy=&redirectUri=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D107%26uid%3D[ssb_sync_pid]
<< 302 https://pixel-sync.sitescout.com/dmp/pixelSync?nid=124&redir=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D181%26uid%3D%7BuserId%7D
>> GET https://pixel-sync.sitescout.com/dmp/pixelSync?cookieQ=1&nid=124&redir=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D181%26uid%3D%7BuserId%7D
<< 302 https://b1sync.outbrain.com/usersync/seedtag?cb=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Foutbrain%3Fchanneluid%3D__ZUID__&gdpr=0&gdpr_consent=&gpp=&gpp_sid=&puid=019aab03-b4eb-702e-a5ad-26c46762afbe&s=2&us_privacy=
>> GET https://b1sync.zemanta.com/usersync/seedtag?cb=https%3A%2F%2Fs.seedtag.com%2Fcs%2Fcookiesync%2Foutbrain%3Fchanneluid%3D__ZUID__&gdpr=0&gdpr_consent=&gpp=&gpp_sid=&obuid=bc6e2bba-3cb3-4927-8e81-a1c833ae6935&puid=019aab03-b4eb-702e-a5ad-26c46762afbe&s=2&us_privacy=
<< 410 https://ads.stickyadstv.com/user-matching?id=3679&gdpr=1&gdpr_consent=
<< 200 https://onetag-sys.com/match/?int_id=164&gdpr=1&gdpr_consent=&uid=20231e46-07bf-417e-8ab3-16934c1e2bc8
<< 200 https://onetag-sys.com/match/?int_id=212&uid=OPTOUT
>> GET https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
>> GET https://token.rubiconproject.com/token?pid=36584
>> GET https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
>> GET https://token.rubiconproject.com/token?pid=25470
>> GET https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://match.adsrvr.org/track/cmf/rubicon
>> GET https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://token.rubiconproject.com/token?pid=37556&a=1
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=18694
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=primis
<< 302 https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=17888&khaos=MIA4EC4D-F-AISB
>> GET https://cookies.nextmillmedia.com/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB&nmuid=
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=madopi&nmuid=&gdpr=&gdpr_consent=&us_privacy=&uid=A5263303042575485884
>> GET https://pbs.nextmillmedia.com/setuid?bidder=madopi&uid=A5263303042575485884
<< 200 https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=26296&khaos=MIA4EBY7-19-FGHR
<< 200 https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
<< 200 https://s.amazon-adsystem.com/ecm3?id=MIA4EBY7-19-FGHR&ex=d-rubiconproject.com&status=ok
<< 200 https://sync.bfmio.com/sync_store
<< 302 https://match.adsrvr.org/track/cmf/rubicon
>> GET https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 303 https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1
>> GET https://sync-tapi.admatrix.jp/data/sync.jsp?rd=https%3A%2F%2Fsync%2Ddsp%2Ead%2Dm%2Easia%2Fdsp%2Fapi%2Fsync%2Fsend%3Fs%3Dopenx%26uid%2Dset%3D1%26auid%3D
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx
>> GET https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=one_tag&google_hm=&gdpr=1&gdpr_consent=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVDQUgtQS1JT1FZ
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=NWM0ZjU0ODExOTM5MTQzMmRhMWM5ZDFiYzYyNDIwMThjNmRkZjMwMQ
<< 200 https://pixel.tapad.com/idsync/ex/receive?partner_id=3355&partner_device_id=MIA4ECMP-27-I6LP
<< 200 https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
<< 302 https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://ups.analytics.yahoo.com/ups/58912/cms?uid=3RaBFd4VQbvJmDtL88YK9w&csrc=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=12776&khaos=MIA4ECGL-22-1UIM
>> GET https://usr.undertone.com/userPixel/sync?partner=rubicon&uid=MIA4ECGL-22-1UIM
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=18694
>> GET https://match.sharethrough.com/sync/v1?source_id=UiRtTsXAfjmfSDAKnR1FjWsu&source_user_id=MIA4ECAH-A-IOQY
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4EC4D-F-AISB
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVDR0wtMjItMVVJTQ==
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pbs.yahoo.com/setuid?bidder=rubicon&uid=MIA4ECAH-A-IOQY
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDQUgtQS1JT1FZ&google_push=
<< 302 https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=YTUwNTg1ZDUxZTM4MTc5ZDQ3YjJlZDczMjc1YmFlM2JjMzJjZGNmZg
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://sync.a-mo.net/setuid/magnite?uid=MIA4EC4D-F-AISB
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=CbY6aae-SFlrJpkSYr-m9g&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://token.rubiconproject.com/khaos.json?
>> GET https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=33across&us_privacy=&khaos=MIA4ED50-1C-55Z1
<< 302 https://token.rubiconproject.com/token?pid=36584
>> GET https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ECGL-22-1UIM
<< 302 https://pixel-sync.sitescout.com/dmp/pixelSync?cookieQ=1&nid=124&redir=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D181%26uid%3D%7BuserId%7D
>> GET https://pixel.tapad.com/idsync/ex/push?partner_id=2499&partner_device_id=1f719810-431f-4010-a0fa-5605448f9347-69218a2e-4a50&partner_url=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D181%26uid%3D1f719810-431f-4010-a0fa-5605448f9347-69218a2e-4a50
>> GET https://s.seedtag.com/cs/cookiesync/pubmatic?channeluid=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://s.seedtag.com/cs/cookiesync/pubmatic?channeluid=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://token.rubiconproject.com/token?pid=36584
>> GET https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
>> GET https://match.adsrvr.org/track/cmf/rubicon
>> GET https://token.rubiconproject.com/token?pid=25470
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://sync.ipredictive.com/d/sync/cookie/generic?https://pixel.rubiconproject.com/tap.php?v=17149&nid=2861&put=${ADELPHIC_CUID}&expires=30
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=18694
<< 302 https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=vidazoo&khaos=MIA4EBY7-19-FGHR
>> GET https://sync.cootlogix.com/api/cookie?partnerId=rubicon&userId=MIA4EBY7-19-FGHR
<< 302 https://cookies.nextmillmedia.com/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB&nmuid=
>> GET https://pbs.nextmillmedia.com/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=madopi&uid=A5263303042575485884
<< 200 https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=10968&khaos=MIA4ECMP-27-I6LP
<< 200 https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
<< 302 https://match.adsrvr.org/track/cmf/rubicon
>> GET https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 303 https://match.prod.bidr.io/cookie-sync/rp?bee_sync_partners=rp
>> GET https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVDR0wtMjItMVVJTQ==
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVDQUgtQS1JT1FZ&google_push=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_cm&google_sc&process_consent=T
>> GET https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=YTUwNTg1ZDUxZTM4MTc5ZDQ3YjJlZDczMjc1YmFlM2JjMzJjZGNmZg
<< 302 https://pixel.tapad.com/idsync/ex/push?partner_id=2499&partner_device_id=1f719810-431f-4010-a0fa-5605448f9347-69218a2e-4a50&partner_url=https%3A%2F%2Fsync.bfmio.com%2Fsync%3Fpid%3D181%26uid%3D1f719810-431f-4010-a0fa-5605448f9347-69218a2e-4a50
>> GET https://sync.bfmio.com/sync?pid=181&uid=1f719810-431f-4010-a0fa-5605448f9347-69218a2e-4a50
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://capi.connatix.com/us/pixel?puid=MIA4ECGL-22-1UIM&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4EC4D-F-AISB&ex=d-rubiconproject.com&status=ok
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4ECMP-27-I6LP
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://ce.lijit.com/merge?pid=80&3pid=MIA4ECAH-A-IOQY
<< 302 https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MGViODAzNzdjNTliOWRkMDQ5ZWE3YjQ3NDQxZDQ5ODhlOTgzNWE3Ng
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVDTVAtMjctSTZMUA==
<< 302 https://token.rubiconproject.com/token?pid=36584
>> GET https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ECMP-27-I6LP
<< 200 https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://match.sharethrough.com/sync/v1?source_id=UiRtTsXAfjmfSDAKnR1FjWsu&source_user_id=MIA4ECAH-A-IOQY
<< 200 https://pixel.rubiconproject.com/tap.php?v=183462&nid=4114&put=AAKrak7SQxQAAAEfBrnIkQ&expires=30
<< 302 https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://ups.analytics.yahoo.com/ups/58912/cms?uid=WHknJ-rkM2eL3BSK35_iY8n5EUdSAgOZEtemQ7w0kco&csrc=
<< 200 https://s.seedtag.com/cs/cookiesync/pubmatic?channeluid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://et-c-ash.33across.com/match?bidder_id=10&external_user_id=ef0b389b-28af-47e9-867c-91e092ac1252&ts=1763805741&gdpr_58=&gdpr=0&gdpr_consent=&us_privacy=
<< 200 https://et-c-ash.33across.com/match?bidder_id=131&external_user_id=3f5c3f26-18ff-51a9-bfaa-cfe3c5bd43bb&ts=1763805742&gdpr_58=&gdpr=0&gdpr_consent=&us_privacy=
<< 302 https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx
>> GET https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=3RaBFd4VQbvJmDtL88YK9w&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 302 https://pixel.rubiconproject.com/token?pid=52948
>> GET https://sync.springserve.com/usersync?aid=1000025&uuid=MIA4ECGL-22-1UIM
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVDTVAtMjctSTZMUA==
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
<< 200 https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MGViODAzNzdjNTliOWRkMDQ5ZWE3YjQ3NDQxZDQ5ODhlOTgzNWE3Ng
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVCWTctMTktRkdIUg==
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-yahoo-exchange
>> GET https://pbs.yahoo.com/setuid?bidder=rubicon&uid=MIA4ECMP-27-I6LP
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4ECMP-27-I6LP
<< 302 https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://ups.analytics.yahoo.com/ups/58912/cms?uid=cRhNurDsoLsBHqNjzfChAcn5EUdSAgOZEtemQ7w0kco&csrc=
<< 302 https://token.rubiconproject.com/token?pid=36584
>> GET https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4EBY7-19-FGHR
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVCWTctMTktRkdIUg==&google_push=
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=WHknJ-rkM2eL3BSK35_iY8n5EUdSAgOZEtemQ7w0kco&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 200 https://pixel.rubiconproject.com/tap.php?v=7751&nid=2249&expires=30&put=CAESEN26sVfTFHt8E7TETns-JaQ&google_cver=1
<< 302 https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MmI2MjJhYzJkMzBlOTU5NjUyODAzZjYzZjIxZmY2YzY0MDIxMDAxMg
<< 200 https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=&expires=30
<< 200 https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4ECMP-27-I6LP
<< 200 https://s.seedtag.com/cs/cookiesync/pubmatic?channeluid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ECMP-27-I6LP
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ECAH-A-IOQY
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4EBY7-19-FGHR
<< 200 https://sync.cootlogix.com/api/cookie?partnerId=rubicon&userId=MIA4EBY7-19-FGHR
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4EC4D-F-AISB
<< 302 https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=insticator&gdpr=&gdpr_consent=&us_privacy=&redirect=https%3A%2F%2Fcookies.nextmillmedia.com%2Fsetuid%3Fbidder%3Dinsticator%26nmuid%3D%26gdpr%3D%26gdpr_consent%3D%26us_privacy%3D%26uid%3D%24UID&khaos=MIA4ECYX-10-EDR5
>> GET https://cs.ingage.tech/v1/syncPage/rubicon?uid=MIA4EBY7-19-FGHR
<< 302 https://pixel-us-east.rubiconproject.com/exchange/sync.php?p=33across&us_privacy=&khaos=MIA4ED50-1C-55Z1
>> GET https://ssc-cms.33across.com/ps/?xi=1&xu=MIA4ED50-1C-55Z1
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ECGL-22-1UIM
<< 200 https://pbs.nextmillmedia.com/setuid?bidder=rubicon&uid=MIA4EC4D-F-AISB
<< 200 https://s.amazon-adsystem.com/dcm?pid=50cd21b7-d8d7-4615-9fb9-a2be831f8488&id=
<< 200 https://s.amazon-adsystem.com/ecm3?id=MIA4EC4D-F-AISB&ex=d-rubiconproject.com&status=ok
<< 204 https://sync.bfmio.com/sync?pid=181&uid=1f719810-431f-4010-a0fa-5605448f9347-69218a2e-4a50
<< 302 https://rtb.mfadsrvr.com/sync?ssp=onetag&ssp_user_id=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE&gdpr=1&gdpr_consent=
>> GET https://rtb.mfadsrvr.com/ul_cb/sync?ssp=onetag&ssp_user_id=Pmp04SKtqdRO342vNX__inVMNsDZx3vZlwGbn4x81tE&gdpr=1&gdpr_consent=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVCWTctMTktRkdIUg==
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_hm=TUlBNEVCWTctMTktRkdIUg==&google_push=
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MmI2MjJhYzJkMzBlOTU5NjUyODAzZjYzZjIxZmY2YzY0MDIxMDAxMg
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-adaptmx
>> GET https://sync.a-mo.net/setuid/magnite?uid=MIA4ECGL-22-1UIM
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=19564
>> GET https://capi.connatix.com/us/pixel?puid=MIA4ECMP-27-I6LP&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=pbs-apn
>> GET https://ib.adnxs.com/prebid/setuid?bidder=rubicon&uid=MIA4EBY7-19-FGHR
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=sovrn
>> GET https://ce.lijit.com/merge?pid=80&3pid=MIA4ECMP-27-I6LP
<< 302 https://token.rubiconproject.com/token?pid=36584
>> GET https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4EBY7-19-FGHR
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=a9us
>> GET https://s.amazon-adsystem.com/ecm3?id=MIA4ECAH-A-IOQY&ex=d-rubiconproject.com&status=ok
<< 302 https://token.rubiconproject.com/token?pid=2249&pt=n
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MmI2MjJhYzJkMzBlOTU5NjUyODAzZjYzZjIxZmY2YzY0MDIxMDAxMg
<< 200 https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 302 https://ups.analytics.yahoo.com/ups/58912/cms?uid=cRhNurDsoLsBHqNjzfChAcn5EUdSAgOZEtemQ7w0kco&csrc=
>> GET https://pixel.rubiconproject.com/tap.php?v=31950&nid=2974&put=y-fqgdq1pE2oLwt1uFSqhp4lwOUkMNByVUvTObnw--~A
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVCWTctMTktRkdIUg==
<< 302 https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://ups.analytics.yahoo.com/ups/58912/cms?uid=6d5TVwMcsTmHP9QONPnyQ8n5EUdSAgOZEtemQ7w0kco&csrc=
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4ECAH-A-IOQY
<< 200 https://ce.lijit.com/merge?pid=80&3pid=MIA4EBY7-19-FGHR
<< 302 https://ssc-cms.33across.com/ps/?xi=1&xu=MIA4ED50-1C-55Z1
>> GET https://et-c-ash.33across.com/match?bidder_id=30&external_user_id=MIA4ED50-1C-55Z1&ts=1763805743&gdpr_58=&gdpr=0&gdpr_consent=&us_privacy=
<< 200 https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4EBY7-19-FGHR
<< 204 https://cs.ingage.tech/v1/syncPage/rubicon?uid=MIA4EBY7-19-FGHR
<< 200 https://capi.connatix.com/us/pixel?puid=MIA4ECGL-22-1UIM&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://capi.connatix.com/us/pixel?puid=MIA4ECMP-27-I6LP&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://capi.connatix.com/us/pixel?puid=MIA4EBY7-19-FGHR&pId=11&gdpr=&gdpr_consent=&us_privacy=
<< 200 https://cm.g.doubleclick.net/pixel?google_nid=rubicon&google_hm=MmI2MjJhYzJkMzBlOTU5NjUyODAzZjYzZjIxZmY2YzY0MDIxMDAxMg
<< 302 https://sync-tapi.admatrix.jp/data/sync.jsp?rd=https%3A%2F%2Fsync%2Ddsp%2Ead%2Dm%2Easia%2Fdsp%2Fapi%2Fsync%2Fsend%3Fs%3Dopenx%26uid%2Dset%3D1%26auid%3D
>> GET https://sync-dsp.ad-m.asia/dsp/api/sync/send?s=openx&uid-set=1&auid=b4315ed3-7989-4a12-8d3c-de171a0cbea5
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVCWTctMTktRkdIUg==
>> GET https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
<< 200 https://aax-eu.amazon-adsystem.com/s/dcm?pid=a38a8ddf-19a7-4ab8-ba05-0a61de92a7e5&id=
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=primis
>> GET https://live.primis.tech/live/liveCS.php?source=external&advId=100&advUuid=MIA4EC4D-F-AISB
<< 302 https://token.rubiconproject.com/token?pid=36584
>> GET https://px.ads.linkedin.com/setuid?partner=rubiconDb&dbredirect=true&ruxId=MIA4ED50-1C-55Z1
<< 302 https://token.rubiconproject.com/token?pid=2974&pt=n&a=1
>> GET https://ups.analytics.yahoo.com/ups/58912/cms?uid=6d5TVwMcsTmHP9QONPnyQ8n5EUdSAgOZEtemQ7w0kco&csrc=
<< 302 https://token.rubiconproject.com/token?pid=25470
>> GET https://cm.g.doubleclick.net/pixel?google_nid=rp&google_cm&google_hm=TUlBNEVENTAtMUMtNTVaMQ==
<< 302 https://pixel.rubiconproject.com/exchange/sync.php?p=dfp&google_gid=CAESEBlbnwHhVcOSy6HOVkMgrFs&google_cver=1
